source,target,weight
Universidad Antonio Nariño,Universidad Nacional de Colombia,2.0
Universidad Antonio Nariño,University of Limerick,2.0
Universidad Antonio Nariño,Pontificia Universidad Javeriana,2.0
Hoya (Japan),The Institute of Statistical Mathematics,2.0
Hoya (Japan),National Institute of Advanced Industrial Science and Technology,2.0
Hoya (Japan),RIKEN Center for Advanced Intelligence Project,2.0
Hoya (Japan),RIKEN Center for Brain Science,2.0
Cancer Institute (WIA),Peter MacCallum Cancer Centre,6.0
Cancer Institute (WIA),University of Melbourne,6.0
Cancer Institute (WIA),National Cancer Institute,10.0
Cancer Institute (WIA),University of North Carolina at Chapel Hill,4.0
Cancer Institute (WIA),University of Calgary,2.0
Cancer Institute (WIA),Leidos (United States),2.0
Cancer Institute (WIA),Komfo Anokye Teaching Hospital,8.0
Cancer Institute (WIA),Korle Bu Teaching Hospital,6.0
Cancer Institute (WIA),West End Hospital,2.0
Cancer Institute (WIA),Loma Linda University,2.0
Cancer Institute (WIA),University of Ghana,2.0
Cancer Institute (WIA),Kwame Nkrumah University of Science and Technology,2.0
Cancer Institute (WIA),Institute of Cancer Research,2.0
University of Applied Sciences Stralsund,Infineon Technologies (Germany),6.0
University of Applied Sciences Stralsund,Universitätsklinikum Aachen,10.0
University of Applied Sciences Stralsund,University Hospital Schleswig-Holstein,4.0
University of Applied Sciences Stralsund,Université de Versailles Saint-Quentin-en-Yvelines,2.0
University of Applied Sciences Stralsund,University of Oxford,10.0
University of Applied Sciences Stralsund,Danish Pain Research Center,6.0
University of Applied Sciences Stralsund,Inserm,2.0
University of Applied Sciences Stralsund,Ghent University Hospital,2.0
University of Applied Sciences Stralsund,Rambam Health Care Campus,6.0
University of Applied Sciences Stralsund,Imperial College London,4.0
Dundalk Institute of Technology,IBM Research - Ireland,6.0
Dundalk Institute of Technology,Technological University Dublin,2.0
Dundalk Institute of Technology,Trinity College Dublin,2.0
Dundalk Institute of Technology,University of Business and Technology,4.0
Dundalk Institute of Technology,University of Engineering and Technology Lahore,4.0
Dundalk Institute of Technology,Northwestern Polytechnical University,4.0
Dundalk Institute of Technology,Virginia Tech,2.0
Dundalk Institute of Technology,"University of California, Davis",2.0
Dundalk Institute of Technology,McGill University,2.0
Dundalk Institute of Technology,University of Vermont,2.0
Dundalk Institute of Technology,Rensselaer Polytechnic Institute,2.0
Dundalk Institute of Technology,City University of New York,2.0
Dundalk Institute of Technology,University of Minnesota System,4.0
Dundalk Institute of Technology,Los Alamos National Laboratory,2.0
Dundalk Institute of Technology,University of Wisconsin–Madison,2.0
Dundalk Institute of Technology,Cary Institute of Ecosystem Studies,2.0
Shanghai Ninth People's Hospital,Shanghai Institute of Technology,4.0
Shanghai Ninth People's Hospital,Baylor College of Medicine,2.0
Shanghai Ninth People's Hospital,University Medical Center of Princeton,2.0
Shanghai Ninth People's Hospital,Shanghai Jiao Tong University,72.0
Shanghai Ninth People's Hospital,Shanghai Institute of Hematology,24.0
Shanghai Ninth People's Hospital,Tongji University,8.0
Shanghai Ninth People's Hospital,Shanghai East Hospital,4.0
Shanghai Ninth People's Hospital,Shanghai Tenth People's Hospital,2.0
Shanghai Ninth People's Hospital,Yangpu Hospital of Tongji University,2.0
Shanghai Ninth People's Hospital,State Key Laboratory of Oncogene and Related Genes,20.0
Shanghai Ninth People's Hospital,Renji Hospital,4.0
Shanghai Ninth People's Hospital,Ruijin Hospital,60.0
Shanghai Ninth People's Hospital,Eye & ENT Hospital of Fudan University,24.0
Shanghai Ninth People's Hospital,Beijing Tian Tan Hospital,12.0
Shanghai Ninth People's Hospital,Capital Medical University,2.0
Shanghai Ninth People's Hospital,Fudan University,2.0
Shanghai Ninth People's Hospital,Shanghai Changzheng Hospital,2.0
Shanghai Ninth People's Hospital,Xi'an Chest Hospital,2.0
Shanghai Ninth People's Hospital,Shanghai Xuhui Central Hospital,2.0
Shanghai Ninth People's Hospital,Institute of Microbiology,2.0
Shanghai Ninth People's Hospital,Peking University People's Hospital,4.0
Shanghai Ninth People's Hospital,"University of California, Los Angeles",2.0
Shanghai Ninth People's Hospital,University of Birmingham,2.0
Shanghai Ninth People's Hospital,National Institute of Metrology,4.0
Shanghai Ninth People's Hospital,Microbiology Institute of Shaanxi,6.0
Shanghai Ninth People's Hospital,Chinese Academy of Sciences,2.0
Shanghai Ninth People's Hospital,Shanghai CASB Biotechnology (China),8.0
Shanghai Ninth People's Hospital,University of Queensland,6.0
Shanghai Ninth People's Hospital,Beijing VDJBio (China),6.0
Shanghai Ninth People's Hospital,China Pharmaceutical University,14.0
Klinikum Frankfurt Höchst,University Hospital Heidelberg,18.0
Klinikum Frankfurt Höchst,The University of Texas MD Anderson Cancer Center,4.0
Klinikum Frankfurt Höchst,Charité - Universitätsmedizin Berlin,8.0
Klinikum Frankfurt Höchst,Heidelberg University,2.0
Klinikum Frankfurt Höchst,Kliniken Essen-Mitte,8.0
Klinikum Frankfurt Höchst,University of Rostock,2.0
Klinikum Frankfurt Höchst,Agaplesion Markus Hospital,4.0
Klinikum Frankfurt Höchst,Marien Hospital Witten,4.0
Klinikum Frankfurt Höchst,University of Cologne,2.0
Klinikum Frankfurt Höchst,University Hospital Ulm,4.0
Klinikum Frankfurt Höchst,Krankenhaus Jerusalem,4.0
Klinikum Frankfurt Höchst,Klinikum Bielefeld,4.0
Klinikum Frankfurt Höchst,Klinikum rechts der Isar,2.0
Klinikum Frankfurt Höchst,LMU Klinikum,2.0
Klinikum Frankfurt Höchst,University Hospital Schleswig-Holstein,10.0
Klinikum Frankfurt Höchst,University Hospital in Halle,4.0
Klinikum Frankfurt Höchst,Universitätsmedizin Rostock,2.0
Klinikum Frankfurt Höchst,Universitätsklinikum Tübingen,2.0
Klinikum Frankfurt Höchst,Centrum für Integrierte Onkologie,2.0
"Neurology, Inc",Society of Interventional Radiology,6.0
"Neurology, Inc",University of Duisburg-Essen,2.0
"Neurology, Inc",University of Southern California,2.0
"Neurology, Inc",Ospedale Santa Maria della Misericordia di Rovigo,2.0
"Neurology, Inc",Virginia Mason Medical Center,6.0
"Neurology, Inc",The University of Notre Dame Australia,6.0
"Neurology, Inc",Carolina Neurosurgery and Spine Associates,4.0
"Neurology, Inc",Providence Health & Services,2.0
"Neurology, Inc",Xiangya Hospital Central South University,6.0
"Neurology, Inc",Brown University,2.0
"Neurology, Inc",Hunan Provincial People's Hospital,2.0
"Neurology, Inc",Athinoula A. Martinos Center for Biomedical Imaging,2.0
"Neurology, Inc",Second Xiangya Hospital of Central South University,4.0
"Neurology, Inc",Rhode Island Hospital,4.0
"Neurology, Inc",Hunan Children's Hospital,2.0
"Neurology, Inc",Brigham and Women's Hospital,2.0
"Neurology, Inc",China Mobile (China),2.0
"Neurology, Inc",Democritus University of Thrace,14.0
"Neurology, Inc",University of Ioannina,2.0
"Neurology, Inc",Hellenic Red Cross,2.0
Federal University Kashere,University of Queensland,4.0
Federal University Kashere,University of Maiduguri,4.0
Federal University Kashere,Virginia Tech,2.0
Federal University Kashere,National Institute for Theoretical Physics,2.0
Guizhou Normal University,Liupanshui Normal University,4.0
Guizhou Normal University,Guangzhou University,2.0
Guizhou Normal University,Yunnan Normal University,2.0
Guizhou Normal University,Huazhong University of Science and Technology,2.0
Guizhou Normal University,Huaihua University,4.0
Guizhou Normal University,West China Medical Center of Sichuan University,12.0
Guizhou Normal University,University of Chinese Academy of Sciences,2.0
Guizhou Normal University,Central South University,2.0
Guizhou Normal University,The University of Texas Health Science Center at Houston,2.0
Guizhou Normal University,Affiliated Hospital of Guizhou Medical University,10.0
Guizhou Normal University,Taixing People's Hospital,2.0
Guizhou Normal University,Tongji University,2.0
Guizhou Normal University,Max Planck Institute for Astrophysics,4.0
Guizhou Normal University,Sorbonne Université,2.0
Guizhou Normal University,Open University of Israel,2.0
Guizhou Normal University,University of Groningen,4.0
Guizhou Normal University,KTH Royal Institute of Technology,2.0
Guizhou Normal University,Sorbonne Paris Cité,2.0
Guizhou Normal University,Stockholm University,2.0
Institut de Recherche Technologique SystemX,Laboratoire de Génie Électrique et Électronique de Paris,12.0
Institut de Recherche Technologique SystemX,CentraleSupélec,6.0
Institut de Recherche Technologique SystemX,Polytechnique Montréal,8.0
Institut de Recherche Technologique SystemX,Laboratoire Albert Fert,10.0
Institut de Recherche Technologique SystemX,CEA LIST,20.0
Institut de Recherche Technologique SystemX,Laboratoire de Mathématiques,2.0
Welspun (India),Indian Institute of Information Technology Allahabad,4.0
Welspun (India),Aalto University,2.0
Welspun (India),École de Technologie Supérieure,2.0
Welspun (India),South Valley University,2.0
Kumasi Technical University,Vellore Institute of Technology University,4.0
Asklepios Klinik Barmbek,Medizinische Hochschule Hannover,4.0
Asklepios Klinik Barmbek,Technische Universität Braunschweig,4.0
Asklepios Klinik Barmbek,Asklepios,8.0
Asklepios Klinik Barmbek,Universität Innsbruck,4.0
L. N. Gumilyov Eurasian National University,S.Seifullin Kazakh Agro Technical University,2.0
L. N. Gumilyov Eurasian National University,Astana Medical University,8.0
L. N. Gumilyov Eurasian National University,Lublin University of Technology,6.0
L. N. Gumilyov Eurasian National University,Kostanay State University A Baitursynov,6.0
L. N. Gumilyov Eurasian National University,Ahmet Yesevi University,12.0
L. N. Gumilyov Eurasian National University,Karaganda State Technical University,6.0
L. N. Gumilyov Eurasian National University,Al-Farabi Kazakh National University,6.0
Guangxi University of Science and Technology,Sichuan University,12.0
Guangxi University of Science and Technology,Fudan University,4.0
Guangxi University of Science and Technology,Columbia University,2.0
Guangxi University of Science and Technology,Southern University of Science and Technology,2.0
Guangxi University of Science and Technology,Guangxi Medical University,40.0
Guangxi University of Science and Technology,Hechi University,2.0
Guangxi University of Science and Technology,Guangxi University,4.0
People's Liberation Army 401 Hospital,Harbin Medical University,22.0
People's Liberation Army 401 Hospital,Zhejiang Police College,8.0
Lion Foundation,Sri Sivasubramaniya Nadar College of Engineering,12.0
International Union for Conservation of Nature,University of Alaska Fairbanks,2.0
ARC Centre of Excellence for Gravitational Wave Discovery,Swinburne University of Technology,16.0
ARC Centre of Excellence for Gravitational Wave Discovery,California Institute of Technology,8.0
ARC Centre of Excellence for Gravitational Wave Discovery,Cerro Tololo Inter-American Observatory,4.0
ARC Centre of Excellence for Gravitational Wave Discovery,China Three Gorges University,4.0
ARC Centre of Excellence for Gravitational Wave Discovery,African Institute for Mathematical Sciences,4.0
ARC Centre of Excellence for Gravitational Wave Discovery,New York University,4.0
ARC Centre of Excellence for Gravitational Wave Discovery,University of South Australia,4.0
ARC Centre of Excellence for Gravitational Wave Discovery,University of Adelaide,8.0
Medical University of Lodz,Warsaw University of Technology,28.0
Medical University of Lodz,Humanitas University,14.0
Medical University of Lodz,Postgraduate School of Molecular Medicine,14.0
Medical University of Lodz,Dana-Farber Cancer Institute,12.0
Medical University of Lodz,University of Łódź,42.0
Medical University of Lodz,Medizinische Hochschule Hannover,48.0
Medical University of Lodz,Leibniz University Hannover,4.0
Medical University of Lodz,L3S Research Center,8.0
Medical University of Lodz,Leibniz Institute on Aging - Fritz Lipmann Institute (FLI),4.0
Medical University of Lodz,Universität Hamburg,4.0
Medical University of Lodz,University Medical Center Hamburg-Eppendorf,4.0
Medical University of Lodz,Universitätsklinikum Erlangen,4.0
Medical University of Lodz,Hasso Plattner Institute,4.0
Medical University of Lodz,Research Center for Eco-Environmental Sciences,10.0
Medical University of Lodz,Tulane University,2.0
Medical University of Lodz,Helmholtz-Zentrum Hereon,2.0
Medical University of Lodz,University of Design Schwäbisch Gmünd,2.0
University of the Philippines Baguio,"University of Maryland, Baltimore County",2.0
University of the Philippines Baguio,California Polytechnic State University,2.0
University of the Philippines Baguio,Harvey Mudd College,2.0
University of the Philippines Baguio,University of San Francisco,2.0
Kyung Hee University,Ulsan National Institute of Science and Technology,20.0
Kyung Hee University,Advanced Institute of Convergence Technology,2.0
Kyung Hee University,Seoul Medical Center,2.0
Kyung Hee University,Korea University,8.0
Kyung Hee University,Incheon National University,2.0
Kyung Hee University,Seoul National University of Science and Technology,2.0
Kyung Hee University,University of Ulster,8.0
Kyung Hee University,Kumoh National Institute of Technology,4.0
Kyung Hee University,Nazarbayev University,2.0
Kyung Hee University,Lappeenranta-Lahti University of Technology,24.0
Kyung Hee University,Yonsei University,16.0
Kyung Hee University,Soongsil University,8.0
Kyung Hee University,Chung-Ang University,4.0
Kyung Hee University,Daejeon St. Mary's Hospital,4.0
Kyung Hee University,Dankook University,4.0
Kyung Hee University,Inje University Haeundae Paik Hospital,4.0
Kyung Hee University,Wonkwang University,22.0
Kyung Hee University,Kyung Hee University Hospital at Gangdong,38.0
Kyung Hee University,Gangnam Severance Hospital,4.0
Kyung Hee University,Soonchunhyang University,8.0
Kyung Hee University,Seoul National University,4.0
Kyung Hee University,Sangmyung University,4.0
Kyung Hee University,Kangbuk Samsung Hospital,4.0
Kyung Hee University,Icahn School of Medicine at Mount Sinai,6.0
Kyung Hee University,University Medical Center Utrecht,2.0
Kyung Hee University,Xidian University,8.0
Kyung Hee University,University of Houston,8.0
Kyung Hee University,Tencent (China),6.0
Kyung Hee University,Chinese University of Hong Kong,6.0
Kyung Hee University,Virginia Tech,10.0
Kyung Hee University,University of Manitoba,4.0
Kyung Hee University,Korea Military Academy,2.0
Kyung Hee University,Sejong University,12.0
Kyung Hee University,National University of Sciences and Technology,6.0
Kyung Hee University,Korea Advanced Institute of Science and Technology,4.0
Kyung Hee University,Pennsylvania State University,8.0
Kyung Hee University,The University of Texas at Austin,2.0
Kyung Hee University,University of Notre Dame,10.0
Kyung Hee University,King Abdulaziz University,6.0
Kyung Hee University,University of Suwon,2.0
Kyung Hee University,Kongju National University,2.0
Kyung Hee University,Cheju Halla General Hospital,18.0
Kyung Hee University,Chonnam National University Hospital,6.0
Kyung Hee University,University of Seoul,6.0
Kyung Hee University,Texas State University,2.0
Kyung Hee University,Lamar University,2.0
Kyung Hee University,Clarke Schools for Hearing and Speech,2.0
Kyung Hee University,University of North Florida,2.0
Kyung Hee University,Hanbat National University,12.0
Kyung Hee University,Fusion (United States),4.0
Kyung Hee University,Korea Institute of Science and Technology,16.0
Kyung Hee University,Kyung Hee University Dental Hospital,6.0
Kyung Hee University,Sunyani Technical University,2.0
Kyung Hee University,University College Dublin,2.0
Kyung Hee University,Queen's University Belfast,4.0
Kyung Hee University,Memorial University of Newfoundland,2.0
Kyung Hee University,Government of the United States of America,4.0
Kyung Hee University,North Carolina State University,4.0
Kyung Hee University,Kettering University,4.0
Kyung Hee University,Wuhan Botanical Garden,4.0
Kyung Hee University,University of Delhi,4.0
Kyung Hee University,Harvard University,8.0
Kyung Hee University,Kyung Hee University Medical Center,40.0
Kyung Hee University,Aix-Marseille Université,16.0
Hospital Universitari Sant Joan D'Alacant,Hospital Universitario Infanta Cristina,4.0
Hospital Universitari Sant Joan D'Alacant,HM Hospitales,2.0
Hospital Universitari Sant Joan D'Alacant,Complejo Hospitalario Universitario de Santiago,2.0
Hospital Universitari Sant Joan D'Alacant,Bellvitge University Hospital,2.0
Hospital Universitari Sant Joan D'Alacant,Hospital Costa del Sol,2.0
Hospital Universitari Sant Joan D'Alacant,Hospital Universitario 12 De Octubre,2.0
Hospital Universitari Sant Joan D'Alacant,Hospital de Cabueñes,2.0
Hospital Universitari Sant Joan D'Alacant,Hospital General Universitario Gregorio Marañón,2.0
Hospital Universitari Sant Joan D'Alacant,Hospital Royo Villanova,2.0
Hospital Universitari Sant Joan D'Alacant,Instituto de Investigación Biomédica de Málaga,2.0
Hospital Universitari Sant Joan D'Alacant,Hospital Universitario La Paz,2.0
Hospital Universitari Sant Joan D'Alacant,Hospital Universitario Miguel Servet,2.0
Hospital Universitari Sant Joan D'Alacant,Hospital Universitario de La Princesa,2.0
Hospital Universitari Sant Joan D'Alacant,Hospital Universitario Infanta Sofía,2.0
Hospital Universitari Sant Joan D'Alacant,Hospital de Sant Joan Despí Moisès Broggi,2.0
Hospital Universitari Sant Joan D'Alacant,Hospital de Sagunto,2.0
Hospital Universitari Sant Joan D'Alacant,Complejo Hospitalario de Cáceres,2.0
Hospital Universitari Sant Joan D'Alacant,Universitat de Miguel Hernández d'Elx,2.0
University of Bern,Water and Land Resource Centre,2.0
University of Bern,Addis Ababa University,2.0
University of Bern,Harvard University,60.0
University of Bern,Kansas State University,36.0
University of Bern,Illinois Institute of Technology,36.0
University of Bern,University of Cambridge,36.0
University of Bern,The University of Texas at Arlington,12.0
University of Bern,Massachusetts Institute of Technology,72.0
University of Bern,Yale University,72.0
University of Bern,Fermi National Accelerator Laboratory,216.0
University of Bern,University of Michigan–Ann Arbor,24.0
University of Bern,University of Oxford,28.0
University of Bern,University of Manchester,108.0
University of Bern,Brookhaven National Laboratory,84.0
University of Bern,Scientific and Technological Research Council of Turkey,12.0
University of Bern,Syracuse University,36.0
University of Bern,Lancaster University,36.0
University of Bern,Columbia University,72.0
University of Bern,Colorado State University,12.0
University of Bern,Pacific Northwest National Laboratory,12.0
University of Bern,Tel Aviv University,12.0
University of Bern,SLAC National Accelerator Laboratory,36.0
University of Bern,University of Pittsburgh,24.0
University of Bern,Davidson College,12.0
University of Bern,University of Tennessee at Knoxville,12.0
University of Bern,University of Cincinnati,24.0
University of Bern,Virginia Tech,24.0
University of Bern,Los Alamos National Laboratory,24.0
University of Bern,University of Warwick,12.0
University of Bern,HES-SO University of Applied Sciences and Arts Western Switzerland,8.0
University of Bern,ETH Zurich,10.0
University of Bern,Oeschger Centre for Climate Change Research,2.0
University of Bern,University of Zurich,14.0
University of Bern,University of Geneva,20.0
University of Bern,University Hospital of Geneva,22.0
University of Bern,Institute of Social and Preventive Medicine,4.0
University of Bern,University Hospital of Bern,52.0
University of Bern,University of Tehran,4.0
University of Bern,Uppsala University,14.0
University of Bern,University of Western Australia,14.0
University of Bern,Auburn University,6.0
University of Bern,Research Center for Eco-Environmental Sciences,2.0
University of Bern,University of Exeter,6.0
University of Bern,University of Victoria,2.0
University of Bern,CSIRO Oceans and Atmosphere,2.0
University of Bern,University of Illinois Urbana-Champaign,2.0
University of Bern,Institute of Applied Energy,2.0
University of Bern,Climate and Global Dynamics Laboratory,2.0
University of Bern,Laboratoire des Sciences du Climat et de l'Environnement,2.0
University of Bern,Goddard Space Flight Center,2.0
University of Bern,Max Planck Institute for Biogeochemistry,2.0
University of Bern,London School of Hygiene & Tropical Medicine,2.0
University of Bern,University Hospital of Zurich,2.0
University of Bern,Schulthess-Klinik,2.0
University of Bern,University Hospital of Lausanne,2.0
University of Bern,University Hospital of Basel,2.0
University of Bern,University of St. Gallen,2.0
University of Bern,Ospedale regionale di Lugano,2.0
University of Bern,Leipzig University,16.0
University of Bern,Universitätsklinikum Erlangen,8.0
University of Bern,Boston Children's Hospital,16.0
University of Bern,University of Basel,26.0
University of Bern,Psychiatry Baselland,8.0
University of Bern,Heidelberg University,2.0
University of Bern,Amsterdam University Medical Centers,10.0
University of Bern,Fraunhofer Institute for Digital Medicine,2.0
University of Bern,Université d'Angers,2.0
University of Bern,University of Palermo,2.0
University of Bern,SomaLogic (United States),4.0
University of Bern,Eli Lilly (United States),4.0
University of Bern,Universitätsklinikum Würzburg,2.0
University of Bern,Antwerp University Hospital,4.0
University of Bern,Newcastle University,6.0
University of Bern,Cambridge University Hospitals NHS Foundation Trust,2.0
University of Bern,Laiko General Hospital of Athens,2.0
University of Bern,University of Lisbon,2.0
University of Bern,Sorbonne Université,2.0
University of Bern,Nordic Bioscience (Denmark),4.0
University of Bern,John Radcliffe Hospital,4.0
University of Bern,Minerva Foundation,2.0
University of Bern,Marqués de Valdecilla University Hospital,2.0
University of Bern,Linköping University,2.0
University of Bern,Nottingham University Hospitals NHS Trust,2.0
University of Bern,University of Turin,2.0
University of Bern,Instituto de Biomedicina de Sevilla,2.0
University of Bern,AstraZeneca (Sweden),2.0
University of Bern,Pfizer (United States),2.0
University of Bern,University Medical Center of the Johannes Gutenberg University Mainz,4.0
University of Bern,Fondation pour l’innovation en Cadiométabolisme et Nutrition,2.0
University of Bern,Novartis (United States),2.0
University of Bern,Vrije Universiteit Amsterdam,36.0
University of Bern,Asklepios Klinik Altona,2.0
University of Bern,Budapest University of Technology and Economics,12.0
University of Bern,National University of Singapore,6.0
University of Bern,Prysmian Group (Netherlands),16.0
University of Bern,University of Luxembourg,4.0
University of Bern,Nvidia (United States),2.0
University of Bern,Kantonsspital Winterthur,10.0
University of Bern,Medizinische Hochschule Brandenburg Theodor Fontane,2.0
University of Bern,Universitätsmedizin Göttingen,6.0
University of Bern,Sana Klinikum Offenbach,2.0
University of Bern,German Society for Thoracic and Cardiovascular Surgery,2.0
University of Bern,Robert Bosch Hospital,2.0
University of Bern,Heart and Diabetes Center North Rhine-Westphalia,2.0
University of Bern,Goethe University Frankfurt,2.0
University of Bern,St.-Johannes-Hospital Dortmund,2.0
University of Bern,University Hospital Frankfurt,2.0
University of Bern,University Medical Center Freiburg,2.0
University of Bern,Universitätsklinikum Gießen und Marburg,2.0
University of Bern,University of Göttingen,4.0
University of Bern,University of Lübeck,4.0
University of Bern,German Centre for Cardiovascular Research,2.0
University of Bern,Paul Scherrer Institute,12.0
University of Bern,Inception Institute of Artificial Intelligence,2.0
University of Bern,École Polytechnique Fédérale de Lausanne,2.0
University of Bern,Monash University,2.0
University of Bern,University of Oslo,6.0
University of Bern,European Organisation for Rare Diseases,8.0
University of Bern,Medical University Plovdiv,8.0
University of Bern,University of Copenhagen,10.0
University of Bern,Institute for Systems and Computer Engineering of Porto,4.0
University of Bern,Instituto Português de Oncologia Francisco Gentil,4.0
University of Bern,Universidade do Porto,8.0
University of Bern,IPO Porto,4.0
University of Bern,Federal Office of Meteorology and Climatology MeteoSwiss,2.0
University of Bern,European Space Research Institute,2.0
University of Bern,Tilburg University,2.0
University of Bern,Royal Netherlands Academy of Arts and Sciences,2.0
University of Bern,Université de Montréal,2.0
University of Bern,"NIOD Institute for War, Holocaust and Genocide Studies",8.0
University of Bern,VUC Aarhus,2.0
University of Bern,American Historical Association,2.0
University of Bern,University of Edinburgh,4.0
University of Bern,University of Freiburg,2.0
University of Bern,Huygens Institute for History and Culture of the Netherlands,8.0
University of Bern,Bibliotheca Hertziana – Max Planck Institute for Art History,2.0
University of Bern,Trinity College Dublin,2.0
University of Bern,National Archives Services of Norway,2.0
University of Bern,Vrije Universiteit Brussel,2.0
University of Bern,Universität Innsbruck,2.0
University of Bern,Statens Arkivers,2.0
University of Bern,National Library of Scotland,2.0
University of Bern,University of Amsterdam,2.0
University of Bern,Hanseatic University Rostock,2.0
University of Bern,Friedrich-Alexander-Universität Erlangen-Nürnberg,2.0
University of Bern,University of Aberdeen,2.0
University of Bern,New York University Abu Dhabi,2.0
University of Bern,Universidade Tecnológica Federal do Paraná,12.0
University of Bern,European Forest Institute,4.0
University of Bern,University of Bonn,6.0
University of Bern,University of Birmingham,6.0
Centre for Addiction and Mental Health,Princess Margaret Cancer Centre,8.0
Centre for Addiction and Mental Health,Health Net,16.0
Centre for Addiction and Mental Health,St Michaels Hospital,8.0
Centre for Addiction and Mental Health,Queen's University,8.0
Centre for Addiction and Mental Health,King's College London,44.0
Centre for Addiction and Mental Health,University Medical Center Utrecht,20.0
Centre for Addiction and Mental Health,South London and Maudsley NHS Foundation Trust,4.0
Centre for Addiction and Mental Health,Amsterdam University Medical Centers,4.0
Centre for Addiction and Mental Health,Hospital Universitario Virgen del Rocío,2.0
Centre for Addiction and Mental Health,Glostrup Hospital,6.0
Centre for Addiction and Mental Health,Royal Edinburgh Hospital,4.0
Centre for Addiction and Mental Health,Ollscoil na Gaillimhe – University of Galway,12.0
Centre for Addiction and Mental Health,Heidelberg University,6.0
Centre for Addiction and Mental Health,Maastricht University,10.0
Centre for Addiction and Mental Health,Hospital General Universitario Gregorio Marañón,2.0
Centre for Addiction and Mental Health,Philipps University of Marburg,20.0
Centre for Addiction and Mental Health,Orygen Youth Health,6.0
Centre for Addiction and Mental Health,"University of Campania ""Luigi Vanvitelli""",6.0
Centre for Addiction and Mental Health,Universidade Federal de São Paulo,2.0
Centre for Addiction and Mental Health,Seoul National University,2.0
Centre for Addiction and Mental Health,Sheba Medical Center,2.0
Centre for Addiction and Mental Health,Medical University of Vienna,2.0
Centre for Addiction and Mental Health,University of Zurich,2.0
Centre for Addiction and Mental Health,University of Amsterdam,8.0
Centre for Addiction and Mental Health,Marqués de Valdecilla University Hospital,10.0
Centre for Addiction and Mental Health,Universidad de Cantabria,2.0
Centre for Addiction and Mental Health,Instituto de Investigación Marqués de Valdecilla,2.0
Centre for Addiction and Mental Health,University of Copenhagen,8.0
Centre for Addiction and Mental Health,Centro de Investigación Biomédica en Red de Salud Mental,12.0
Centre for Addiction and Mental Health,University of Melbourne,4.0
Centre for Addiction and Mental Health,University of Toronto,100.0
Centre for Addiction and Mental Health,University of Edinburgh,6.0
Centre for Addiction and Mental Health,Universitat de Barcelona,10.0
Centre for Addiction and Mental Health,University Health Network,10.0
Centre for Addiction and Mental Health,University of Cologne,4.0
Centre for Addiction and Mental Health,Universidad de Deusto,8.0
Centre for Addiction and Mental Health,Public Health Ontario,26.0
Centre for Addiction and Mental Health,University of Waterloo,8.0
Centre for Addiction and Mental Health,Ontario Tobacco Research Unit,8.0
Centre for Addiction and Mental Health,Cornell University,56.0
Centre for Addiction and Mental Health,UMass Memorial Health Care,8.0
Centre for Addiction and Mental Health,University of Pittsburgh,8.0
Centre for Addiction and Mental Health,Hospital for Sick Children,28.0
Centre for Addiction and Mental Health,Healthwise,28.0
Centre for Addiction and Mental Health,University of Aberdeen,42.0
Centre for Addiction and Mental Health,Washington University in St. Louis,34.0
Centre for Addiction and Mental Health,University of Nebraska Medical Center,2.0
William Carey University,University of Rochester,2.0
William Carey University,Suburban Hospital,4.0
Neurosciences Institute,University of Washington,20.0
Neurosciences Institute,Washington State University,8.0
Neurosciences Institute,Stanford University,12.0
Osaka Prefectural Medical Center,Kyoto University,14.0
Osaka Prefectural Medical Center,Osaka University,12.0
Osaka Prefectural Medical Center,Osaka City General Hospital,4.0
Osaka Prefectural Medical Center,Osaka Police Hospital,2.0
Osaka Prefectural Medical Center,Kansai Medical University,4.0
Osaka Prefectural Medical Center,Tane General Hospital,2.0
Osaka Prefectural Medical Center,Osaka City University,2.0
Osaka Prefectural Medical Center,Kindai University,2.0
Osaka Prefectural Medical Center,Osaka Mishima Emergency and Critical Care Center,2.0
Osaka Prefectural Medical Center,Senshu University,2.0
Osaka Prefectural Medical Center,Saiseikaisenri Hospital,2.0
Osaka Prefectural Medical Center,Osaka National Hospital,2.0
Osaka Prefectural Medical Center,Osaka Red Cross Hospital,2.0
Osaka Prefectural Medical Center,Kishiwada Tokushukai Hospital,2.0
Osaka Prefectural Medical Center,Kyoto Prefectural University of Medicine,2.0
State Council of the People's Republic of China,Command Hospital Air Force,10.0
State Council of the People's Republic of China,Air Force Medical University,20.0
State Council of the People's Republic of China,Xijing Hospital,10.0
State Council of the People's Republic of China,Nankai University,2.0
State Council of the People's Republic of China,Network Group (Czechia),2.0
State Council of the People's Republic of China,Chinese PLA General Hospital,18.0
State Council of the People's Republic of China,Bethune International Peace Hospital,2.0
State Council of the People's Republic of China,Peking University,2.0
State Council of the People's Republic of China,Dalian University of Technology,2.0
State Council of the People's Republic of China,Chinese Academy of Sciences,2.0
State Council of the People's Republic of China,Army Medical University,24.0
Zephyr Software (United States),Columbia University,4.0
Development Research Center of the State Council,Tianjin Normal University,2.0
Development Research Center of the State Council,Beihang University,2.0
Development Research Center of the State Council,State Key Joint Laboratory of Environment Simulation and Pollution Control,10.0
Université d'Artois,National Institute of Applied Science and Technology,6.0
Université d'Artois,Saint Joseph University,12.0
Université d'Artois,Lebanese University,2.0
Université d'Artois,Université de Bordeaux,2.0
