source,target,weight
Medicine and Public Health,Internal Medicine,2.0
Medicine and Public Health,Science,4.0
Medicine and Public Health,"Science, Engineering and Technology",2.0
Medicine and Public Health,Nutrition and Food Sciences,2.0
Medicine and Public Health,Nursing,4.0
Medicine and Public Health,Mechanical Engineering,2.0
Medicine and Public Health,Human Oncology,28.0
Medicine and Public Health,Hygiene,4.0
Medicine and Public Health,Psychiatry and Neurochemistry,18.0
Medicine and Public Health,Neurochemistry,2.0
Medicine and Public Health,Neurodegenerative Disease,2.0
Medicine and Public Health,Neurodegenerative Diseases,6.0
Medicine and Public Health,Dementia Research,2.0
Medicine and Public Health,Alzheimer Center,14.0
Medicine and Public Health,Age-Related Medicine,2.0
Medicine and Public Health,Old Age Psychiatry,2.0
"Agriculture, Environment and Development; Global Change and Sustainability","Agriculture, Environment, Development, Global Change, Sustainability, Science, Technology",12.0
"Agriculture, Environment and Development; Global Change and Sustainability",Computer Science,4.0
Biogéosciences,Anthropology,4.0
Biogéosciences,Mammal Research Institute,2.0
Biogéosciences,Paraclinical Sciences,2.0
Biogéosciences,Environmental Sciences,2.0
Innovation and Circular Economy,Information Management,4.0
Innovation and Circular Economy,Carbon Peak and Neutrality,2.0
Innovation and Circular Economy,Economics and Management,6.0
Innovation and Circular Economy,Medical Research,2.0
Innovation and Circular Economy,Business,2.0
Particle Technology,Pharmaceutical Technology,12.0
Particle Technology,Pharmaceutical Engineering,30.0
Human Biology,Human Health and Nutritional Sciences,8.0
Human Biology,Biomedical Sciences,2.0
Human Biology,Anatomy and Embryology,12.0
Human Biology,Life Science and Biotechnology,6.0
Human Biology,Nephrology,8.0
Human Biology,Clinical Research,2.0
Human Biology,Psychology,16.0
Human Biology,Physical Education,4.0
Textile Science & Technology; Textile Engineering,Textile Science & Technology; Textile engineering,2.0
Textile Science & Technology; Textile Engineering,Textile Science & Technology,8.0
Biodiversity and Sustainable Environments,Marine Ecology,4.0
Biodiversity and Sustainable Environments,Marine Biology,4.0
Biodiversity and Sustainable Environments,Ecology and Conservation,4.0
Biodiversity and Sustainable Environments,Ecology,8.0
Biodiversity and Sustainable Environments,Marine and Limnological Sciences,4.0
Sustainability of Eco-Materials and Structures,Composite and Hybrid Polymers,4.0
Thin Films & Nanomaterials,Catalysis and Solid State Chemistry,14.0
Thin Films & Nanomaterials,Materials Science,14.0
Design Research,Computing Science,10.0
Pathology and Corrective Movements,Motor Behavior,4.0
Competency-based medical education,Pediatrics,2.0
Anesthesia Resuscitation,Biology - Pharmacokinetics and Toxicology,2.0
Anesthesia Resuscitation,Therapeutic Innovations and Resistances,6.0
Anesthesia Resuscitation,Pharmacokinetics and Toxicology,6.0
Anesthesia Resuscitation,Chemical and Photochemical Reactivity,2.0
Anesthesia Resuscitation,Molecular Systems and Sustainable Development,2.0
Chemical Sciences and Pharmacy,Pharmaceutical Chemistry,4.0
Chemical Sciences and Pharmacy,Pharmaceutical Engineering & Technology,2.0
Clinical and Translational Research,Cancer Center,12.0
Clinical and Translational Research,Tobacco Research and Intervention,8.0
Clinical and Translational Research,Family Medicine,2.0
Clinical and Translational Research,Population Health Research,4.0
Clinical and Translational Research,Public Health,6.0
Clinical and Translational Research,Cancer Centre,2.0
Clinical and Translational Research,Molecular and Clinical Cancer Medicine,2.0
Clinical and Translational Research,Medicine,2.0
Clinical and Translational Research,Genome Biology,4.0
Clinical and Translational Research,Cancer Epidemiology and Prevention,2.0
Clinical and Translational Research,Molecular Medicine,2.0
Clinical and Translational Research,Rheumatology,2.0
Clinical and Translational Research,Neurology,4.0
Clinical and Translational Research,Biostatistics,2.0
Clinical and Translational Research,Medicine and Global Health,2.0
Clinical and Translational Research,Medicine; Medicine; Epidemiology,2.0
"Analytical, regulatory, and industrial consulting",Laboratory Equipment,2.0
"Analytical, regulatory, and industrial consulting",Chemical Sciences,2.0
"Analytical, regulatory, and industrial consulting",History of batteries,2.0
Natural Resource Coupling Process and Effects,Geography and Remote Sensing Sciences,10.0
Natural Resource Coupling Process and Effects,Natural Resources,70.0
Population Health and Genomics,Statistics in Medicine,12.0
Population Health and Genomics,Primary Health Care Research,4.0
Population Health and Genomics,Medicine,8.0
Population Health and Genomics,Medication Safety Research,2.0
Population Health and Genomics,Clinical Neurosciences,2.0
Population Health and Genomics,Pharmaceuticals,2.0
Population Health and Genomics,Real-World Evidence,2.0
Population Health and Genomics,"Medicine, Public Health",2.0
Population Health and Genomics,Biomedical Informatics,12.0
Population Health and Genomics,Clinical Pharmacology,2.0
Population Health and Genomics,Protein Research,2.0
Population Health and Genomics,Medical Informatics,8.0
Population Health and Genomics,Psychiatry,2.0
Population Health and Genomics,Public Health and Community Medicine,2.0
Population Health and Genomics,Engineering,2.0
Population Health and Genomics,"Biomathematics, Human Genetics, Biostatistics",2.0
Population Health and Genomics,Pharmacy,2.0
Population Health and Genomics,Population and Global Health,2.0
Population Health and Genomics,Public Health,2.0
Chest Institute,Biochemistry,40.0
Chest Institute,Computer Science,4.0
Molecular Cell Biology,Genetic Engineering and Biotechnology,8.0
Molecular Cell Biology,Microbiology,16.0
Molecular Cell Biology,"Integrative Systems Biology, Chemical Engineering, Analytical Sciences",8.0
Molecular Cell Biology,Synthetic Systems Biology and Nuclear Organization,8.0
Molecular Cell Biology,Chemistry,12.0
Molecular Cell Biology,Biotechnology,4.0
Molecular Cell Biology,Biology,12.0
Molecular Cell Biology,Molecular and Human Genetics,2.0
Molecular Cell Biology,Biomedicine,2.0
Molecular Cell Biology,Molecular Biology,8.0
Molecular Cell Biology,Molecular and Cell Biology,2.0
Molecular Cell Biology,Cancer Research,4.0
Molecular Cell Biology,Cell and Developmental Biology,2.0
Molecular Cell Biology,Gastroenterology and Hepatology,8.0
Molecular Cell Biology,Hepato-Gastroenterology,2.0
Molecular Cell Biology,Biochemistry,4.0
Agroforestry Sciences,"Physical, Chemical and Natural Systems",4.0
Agroforestry Sciences,Ecology,6.0
Agroforestry Sciences,"Evolutionary Biology, Ecology and Environmental Sciences",2.0
Agroforestry Sciences,Plant and Animal Ecology,2.0
"Epidemiology, Evidence-Based Medicine, Biostatistics",Public Health,2.0
"Epidemiology, Evidence-Based Medicine, Biostatistics",Communicative Skills,2.0
"Epidemiology, Evidence-Based Medicine, Biostatistics",Psychological Medicine,2.0
"Epidemiology, Evidence-Based Medicine, Biostatistics",Psycho-Social Help,2.0
Precision Psychiatry,Psychiatry,70.0
Precision Psychiatry,Pharmacy,30.0
Precision Psychiatry,Pharmacy and Optometry,10.0
Precision Psychiatry,Psychological Medicine,20.0
Precision Psychiatry,Nursing and Midwifery,10.0
Precision Psychiatry,Applied Health Research,10.0
Information and Convergence Technology,Electrical Engineering,4.0
Chemistry and Pharmaceutical Engineering,Pharmacy,4.0
Stem Cell Institute,Molecular Biology,12.0
Stem Cell Institute,Chemistry,4.0
Stem Cell Institute,Surgery,4.0
Stem Cell Institute,Genomics,32.0
Stem Cell Institute,Stem Cells and Tissue Engineering,12.0
Stem Cell Institute,"Molecular Biology, Bioinformatics",4.0
Stem Cell Institute,Trauma and Orthopaedics,2.0
Stem Cell Institute,Obstetrics,2.0
Stem Cell Institute,Biology,4.0
Stem Cell Institute,Clinical Neurosciences,6.0
Stem Cell Institute,Human Virology,2.0
Stem Cell Institute,Human Genetics,2.0
Stem Cell Institute,Medical Technology,2.0
Stem Cell Institute,Histology and Embryology,2.0
Stem Cell Institute,Regenerative Medicine,36.0
Stem Cell Institute,Internal Medicine,4.0
Stem Cell Institute,"Microscopy, Systems Biology, Photomedicine",4.0
Stem Cell Institute,Cell Observatory,2.0
Stem Cell Institute,Stem Cell,10.0
Stem Cell Institute,Stem Cell Program,6.0
Electronics and Photonics,Physics,18.0
Electronics and Photonics,Physics of Materials and Nanomaterials,4.0
Electronics and Photonics,Life Science,8.0
Electronics and Photonics,Information Science and Electronic Engineering,10.0
Permafrost Institute,Biological Problems of Cryolithozone,12.0
"Animal Resistance Biology, Biomedical Sciences, Food Nutrition and Safety, Life Science",Food Science and Engineering,10.0
Computational Neuroscience and Brain-Inspired Intelligence,Brain-Inspired Intelligence,18.0
Computational Neuroscience and Brain-Inspired Intelligence,Brain Science,12.0
Economics and Management; Soft Energy Science,Civil Engineering,4.0
Philosophy of the Islamic World,Philosophy,2.0
Philosophy of the Islamic World,Jewish Culture and Education,2.0
Plant Pathology and Entomology,Chemical Sciences,6.0
Plant Pathology and Entomology,Sciences,4.0
Water Sciences and Techniques,Earth Sciences,4.0
Water Sciences and Techniques,Materials Science,4.0
Water Sciences and Techniques,Geology,4.0
Water Sciences and Techniques,Water Resources,4.0
Hydrologic Technician,Biosystems and Soil Science,4.0
Hydrologic Technician,Agricultural Engineering,2.0
Hydrologic Technician,Water Resources Management,2.0
Clinical School,Medical Research,34.0
Clinical School,Medical Physics,6.0
Clinical School,Radiation Physics,12.0
Clinical School,Epidemiology and Preventive Medicine,14.0
Clinical School,Radiation Oncology,6.0
Clinical School,Health and Biomedical Informatics,2.0
Clinical School,Clinical Medicine,2.0
Clinical School,Cancer Epidemiology,2.0
Clinical School,Epidemiology and Biostatistics,2.0
Clinical School,Clinical Sciences,2.0
Clinical School,Surgery,8.0
Clinical School,Rehabilitation Medicine,40.0
Clinical School,Rheumatology,10.0
Clinical School,Rehabilitation,10.0
Clinical School,Cardiology,16.0
Clinical School,Cancer Institute,2.0
Clinical School,Cancer Center,2.0
Clinical School,Haematology,2.0
Clinical School,Hematology,2.0
Clinical School,Cancer Research,2.0
Clinical School,Health Research and Implementation,20.0
Clinical School,Rehabilitation and Aged Care Services,4.0
Clinical School,"Rehabilitation, Aged and Community Care",4.0
Clinical School,Aged Care Services,4.0
Clinical School,Emergency Research,18.0
Clinical School,"Palliative, Aged and Chronic Care",8.0
Clinical School,Nursing,4.0
Clinical School,Palliative Care Research,4.0
Clinical School,Geriatric Medicine,4.0
Clinical School,Oncology,20.0
Clinical School,Public Health and Preventive Medicine,4.0
Clinical School,Pediatric Transplant,4.0
Clinical School,Key Subject,4.0
Clinical School,Ultrasound,2.0
Clinical School,Medicine,4.0
Clinical School,Exercise and Nutrition Sciences,8.0
Clinical School,Gastroenterology and Hepatology,2.0
"Ear, Throat, Nose and Speech; Medical University",Multidisciplinary Clinical Center for High Medical Technologies,2.0
"Ear, Throat, Nose and Speech; Medical University",Medical University,2.0
Public policies,Economics,2.0
Whole Health,"Animal, Dairy and Veterinary Sciences",24.0
Whole Health,Psychiatry,4.0
Whole Health,Mental Health Service,8.0
Condensed Matter Chemistry and Technologies for Energy,"Environmental Sciences, Informatics, Statistics",8.0
Condensed Matter Chemistry and Technologies for Energy,Chemical Engineering,10.0
Condensed Matter Chemistry and Technologies for Energy,Colloid Chemistry,4.0
Electrical Technology Education,Education,6.0
Electrical Technology Education,Life Science and Systems Engineering,2.0
Electrical Technology Education,Plasma Technology,2.0
Environmental Development,Environmental Aquatic Chemistry,8.0
Environmental Development,Energy and Environmental Engineering,4.0
Air Quality Processes,Biological Sciences,12.0
Infection Control,Health Management and Organization,6.0
Infection Control,Health Economics,2.0
Infection Control,Clinical Sciences,12.0
Infection Control,Intensive and Perioperative Care,10.0
Infection Control,Nursing,4.0
Infection Control,Knowledge Management and Information Systems in Nursing,4.0
Infection Control,Infection Medicine,4.0
Infection Control,Clinical Microbiology,4.0
Infection Control,Agricultural Microbiology,20.0
Infection Control,Geriatric Disorders,40.0
Infection Control,Biology,4.0
Infection Control,Communicable Diseases Control,4.0
Infection Control,Family Medicine,2.0
Infection Control,Clinical Laboratory Sciences,2.0
Infection Control,Plastic Surgery,2.0
Infection Control,Intensive Care Medicine,2.0
Infection Control,General Medicine and Emergency Care,6.0
Infection Control,Microbiology and Infectious Diseases,8.0
Infection Control,Microbiology,2.0
Infection Control,Laboratory Medicine,2.0
Infection Control,Planetary Health and Innovation Science,2.0
Industrial and Management Systems Engineering,Electrical Engineering,10.0
Industrial and Management Systems Engineering,Software Engineering,2.0
Industrial and Management Systems Engineering,Electrical and Control Engineering,2.0
Industrial and Management Systems Engineering,Industrial Engineering,2.0
Industrial and Management Systems Engineering,Industrial and Systems Engineering,2.0
Industrial and Management Systems Engineering,Big Data Analytics,2.0
Oceanology,Zoology,4.0
Oceanology,Biology,4.0
Oceanology,Polar and Marine Research,2.0
Oceanology,Fisheries and Ocean Sciences,6.0
Oceanology,Maritime Heritage,2.0
Oceanology,Biological Laboratory,2.0
Oceanology,Marine Research,8.0
Oceanology,Meteorological Institute,2.0
Oceanology,Arctic Research,2.0
Oceanology,Fisheries and Oceans,2.0
Oceanology,Oceanography,4.0
Oceanology,Living Systems,20.0
Oceanology,General Mathematics and Informatics,4.0
Oceanology,Natural Nutraceutical Biotesting Laboratory,4.0
Oceanology,Water Research,24.0
Oceanology,GeoSciences,6.0
Oceanology,Biological Station,12.0
Oceanology,Ocean Mega-Science,28.0
Oceanology,Marine Ecology and Environmental Sciences,56.0
Oceanology,Sociétés et Environnements,4.0
Oceanology,Material Chemistry,18.0
Oceanology,Nature and Environmental Technology,18.0
Oceanology,Ecology and Sustainable Development,16.0
Oceanology,Life Sciences and Biotechnology,8.0
Oceanology,Marine Biology,16.0
Oceanology,Physics and Technology,4.0
Oceanology,Applied Physics,4.0
Oceanology,Hydrology and Ecology,4.0
Oceanology,Hydrophysical Institute,4.0
Oceanology,Informatics and Computer Science,8.0
Oceanology,Natural Sciences,4.0
Oceanology,Light Industry and Food,4.0
Oceanology,Pharmacy,12.0
Periodontology and Implantology,Periodontology and Oral Implantology,8.0
Periodontology and Implantology,Paedodontics and Preventive Dentistry,2.0
Periodontology and Implantology,Oral Medicine and Radiology,4.0
Periodontology and Implantology,Periodontology,12.0
Periodontology and Implantology,Dental Public Health,8.0
"Plant Stress Biology, Molecular Plant Sciences, Biological Sciences",Plant-Microorganism Interactions,10.0
"Plant Stress Biology, Molecular Plant Sciences, Biological Sciences",Cell & Systems Biology,2.0
Physics and Mechanics of Materials,Materials Science Joining and Forming,12.0
Physics and Mechanics of Materials,Materials Physics,4.0
Physics and Mechanics of Materials,Materials Research,8.0
Physics and Mechanics of Materials,Materials Genome Engineering,12.0
Physics and Mechanics of Materials,Microstructure Physics and Alloy Design,4.0
Supramolecular Chemical Biology,Chemistry,10.0
Supramolecular Chemical Biology,Breast Surgery,4.0
Supramolecular Chemical Biology,Molecular Enzymology & Engineering,2.0
Supramolecular Chemical Biology,Theoretical Chemistry,4.0
"Data Analytics, Geography","Data Analytics, Medicine",4.0
Palliative and Supportive Care,Social Science,18.0
Social Ecology,Education; Psychology,2.0
Social Ecology,Psychology,8.0
Social Ecology,Physiology,2.0
Social Ecology,Applied Psychology,2.0
Earth System Science and Policy,Biology,4.0
Earth System Science and Policy,Education and Human Development,4.0
Paediatric Laboratory Medicine,Genetic Medicine,6.0
Paediatric Laboratory Medicine,Clinical and Metabolic Genetics,4.0
Paediatric Laboratory Medicine,Diagnostic Imaging,2.0
Paediatric Laboratory Medicine,Genomics,2.0
Paediatric Laboratory Medicine,Laboratory Medicine and Pathobiology,2.0
Paediatric Laboratory Medicine,Neurology,2.0
Computational Molecular Design,Inorganic Synthesis and Catalysis,8.0
Computational Molecular Design,Microbiology,4.0
Computational Molecular Design,Physics,2.0
Computational Engineering and Sciences,"Civil, Architectural, and Environmental Engineering",2.0
Computational Engineering and Sciences,Civil and Environmental Engineering,8.0
Computational Engineering and Sciences,Mechanical and Civil Engineering,2.0
Computational Engineering and Sciences,Computing,6.0
Computational Engineering and Sciences,Engineering,2.0
Computational Engineering and Sciences,Civil and Environmental Engineering and Earth Sciences,2.0
Computational Engineering and Sciences,Structural Engineering,2.0
Computational Engineering and Sciences,Chemical Engineering,4.0
Control Engineering,Engineering and Technology,4.0
Control Engineering,Rural Education,12.0
Control Engineering,Industrial Automation,18.0
Control Engineering,Programming Techniques,18.0
Control Engineering,"Programming Techniques, Human-Computer Interface",18.0
Control Engineering,Electrical Engineering and Mechanical Engineering,18.0
Control Engineering,Strahlwerkzeuge,12.0
Control Engineering,Acoustics and Building Physics,4.0
Control Engineering,Building Physics,4.0
Control Engineering,Electrical Engineering,40.0
Control Engineering,Automation,8.0
Control Engineering,Information Science and Engineering,6.0
Control Engineering,Synthetical Automation for Process Industries,2.0
Control Engineering,Intelligent Control,8.0
Control Engineering,Automation Science and Electrical Engineering,8.0
Control Engineering,Mechanical Engineering,4.0
Control Engineering,Structural and Mechanical Engineering,4.0
Emergency Management,Economics and Management,2.0
Emergency Management,Urban Design and Planning,2.0
Emergency Management,Landscape Architecture and Urban Planning,2.0
Emergency Management,Development Studies,2.0
Emergency Management,Geography,2.0
Emergency Management,Environment and Safety Engineering,264.0
Emergency Management,"Intelligent Emergency Information Processing, Disaster Prevention",42.0
Emergency Management,Resource and Environmental Disaster Mechanism and Risk Monitoring,6.0
Emergency Management,Natural Hazards,6.0
Emergency Management,Information Engineering,18.0
Oil Production,Mechanical Engineering,4.0
Oil Production,Petroleum Engineering,12.0
Oil Production,Mining Engineering,4.0
Mathematical & Statistical Sciences,Mathematics,6.0
Animal Nutrition and Management,Animal Environment and Health,8.0
Animal Nutrition and Management,"Biology and Biological Engineering, Food and Nutrition Science",4.0
"Applied Statistics, Financial Mathematics and Actuarial Science",Science and Technology,4.0
Science Laboratory Technology,Biological Sciences,2.0
Science Laboratory Technology,Pure and Applied Physics,2.0
Science Laboratory Technology,Health Sciences,2.0
Science Laboratory Technology,Chemical Sciences,2.0
Science Laboratory Technology,Chemistry,6.0
Plant Stress & Biodiversity,Metabolomics,18.0
Plant Stress & Biodiversity,Molecular Biology and Biochemistry,12.0
Plant Stress & Biodiversity,"GeoBioSciences, GeoTechnologies and GeoEngineering",18.0
Plant Stress & Biodiversity,Plant Biology,6.0
Plant Stress & Biodiversity,Earth Sciences,112.0
Plant Stress & Biodiversity,Geobiotec Research Center,176.0
Plant Stress & Biodiversity,Physics,16.0
Plant Stress & Biodiversity,Agrarian and Veterinary Research,40.0
Plant Stress & Biodiversity,Education,8.0
Mechanics and Construction Engineering,Environment and Civil Engineering,4.0
Mechanics and Construction Engineering,Disaster Forecast and Control in Engineering,4.0
Mechanics and Construction Engineering,Civil Engineering,2.0
Mechanics and Construction Engineering,Aerospace Information Research,2.0
Mechanics and Construction Engineering,Advanced Design and Manufacturing,2.0
Cell and Neurobiology,Osteopathic Medicine,4.0
Cell and Neurobiology,Biorobotics,2.0
Cell and Neurobiology,Radiobiology,4.0
Cell and Neurobiology,Pharmaceutical Sciences,2.0
Cell and Neurobiology,Anesthesiology,4.0
Cell and Neurobiology,Molecular Bioimaging and Physiology,4.0
Cell and Neurobiology,"Systematic, Evolution, Biodiversity",2.0
Cell and Neurobiology,Biomedical and Clinical Sciences,4.0
Cell and Neurobiology,Biology,2.0
Cell and Neurobiology,Public Health,4.0
Cell and Neurobiology,Bio-Interfaces,4.0
Cell and Neurobiology,Applied Science and Intelligent Systems,2.0
Cell and Neurobiology,Medical Biotechnologies,2.0
Cell and Neurobiology,Precision and Regenerative Medicine,4.0
Cell and Neurobiology,Immunity,2.0
Cell and Neurobiology,"Translational Bone, Joint & Soft Tissue Research",2.0
Cell and Neurobiology,Microgravity and Translational Regenerative Medicine,2.0
Cell and Neurobiology,Biological Research,2.0
Cell and Neurobiology,Radiation Biology,2.0
Cell and Neurobiology,ATM,2.0
Cell and Neurobiology,Chemistry,2.0
Cell and Neurobiology,Medical Center,2.0
Cell and Neurobiology,Biomedical Sciences,2.0
Cell and Neurobiology,"Orthopaedics, Clinical Sciences",2.0
Cell and Neurobiology,International Affairs,2.0
Cell and Neurobiology,Life Sciences,2.0
Cell and Neurobiology,Virology,2.0
Cell and Neurobiology,3D Printing and Biofabrication,2.0
Cell and Neurobiology,Molecular Life Sciences,2.0
Cell and Neurobiology,Traumatology,2.0
Cell and Neurobiology,Evolutive Medicine,2.0
Cell and Neurobiology,Marine Biology,2.0
Cell and Neurobiology,Aerospace Medicine,2.0
Cell and Neurobiology,Pharmacological and Biomolecular Sciences,2.0
Cell and Neurobiology,"Engineering Mathematics, Anthropology, Archaeology",2.0
Cell and Neurobiology,Clinical and Experimental Medicine,4.0
Cell and Neurobiology,Behavioural Sciences and Mental Health,2.0
Cell and Neurobiology,Endocrinology and Metabolism,2.0
Cell and Neurobiology,Biomedical Engineering,2.0
Cell and Neurobiology,BioMEMS,2.0
Pathobiology & Immunology,Innate Immunity,16.0
Pathobiology & Immunology,Primate Research,24.0
Pathobiology & Immunology,Biochemistry and Molecular Biotechnology,16.0
Pathobiology & Immunology,"Pathology, Microbiology and Immunology",8.0
BioEnergy,Biofuels and Bioproducts,98.0
BioEnergy,Biosustainability,184.0
BioEnergy,Biomolecules and Plant Biotechnology,16.0
BioEnergy,Natural Product Biosynthesis,8.0
Autism and Neurodevelopment Research,Pediatrics; Statistics and Actuarial Science,2.0
Autism and Neurodevelopment Research,Obstetrics & Gynaecology,2.0
Autism and Neurodevelopment Research,Pediatrics; Obstetrics & Gynaecology,6.0
Autism and Neurodevelopment Research,Autism and Neurodevelopment Research; Child and Adolescence Psychiatry,2.0
Autism and Neurodevelopment Research,Autism and Neurodevelopment Research; Psychology; Cognition and Brain Sciences,2.0
Autism and Neurodevelopment Research,Population and Public Health; Developmental Pediatrics; Pediatrics,2.0
Autism and Neurodevelopment Research,Pediatrics,4.0
Autism and Neurodevelopment Research,Arts and Social Sciences,2.0
Autism and Neurodevelopment Research,Psychology,2.0
Autism and Neurodevelopment Research,"Pediatrics, Population and Public Health, Developmental Pediatrics",2.0
Autism and Neurodevelopment Research,"Autism and Neurodevelopment Research; Epidemiology, Biostatistics and Community Health Sciences",2.0
Wireless Communications,Optical and Electronic Information,24.0
Wireless Communications,Electromagnetics and Acoustics; Electronic Science,12.0
Wireless Communications,Nanosciences and Nanotechnologies,6.0
Wireless Communications,Digital Productivity and Service,4.0
Wireless Communications,Engineering,4.0
Wireless Communications,4th Industrial Revolution Leader Education,2.0
Wireless Communications,ICT Convergence,2.0
Wireless Communications,Electrical and Information Engineering,2.0
Wireless Communications,Biomedical Convergence Engineering,2.0
Wireless Communications,Electronics Technology,4.0
Wireless Communications,ICT,2.0
Wireless Communications,Telecommunications,2.0
Wireless Communications,Electronics and Information,2.0
Photochemistry and Macromolecular Engineering,Natural and Synthetic Polymers,12.0
Photochemistry and Macromolecular Engineering,Medicine and Pharmacy,8.0
Pharmacy,Chemistry and Biology,58.0
Pharmacy,Respirology,16.0
Pharmacy,Medical Oncology,28.0
Pharmacy,Chemistry,284.0
Pharmacy,Neuro-psychiatric,18.0
Pharmacy,Public Health Studies,4.0
Pharmacy,Social Services,2.0
Pharmacy,Educational Science,2.0
Pharmacy,Medicine,220.0
Pharmacy,Health Sciences,36.0
Pharmacy,Infectious Diseases,60.0
Pharmacy,Emergency Medicine,26.0
Pharmacy,Translational Medical Research,30.0
Pharmacy,Stem Cell Therapy,18.0
Pharmacy,Organ Transplantation,12.0
Pharmacy,Emergency,30.0
Pharmacy,Cardiovascular and Thoracic Surgery,12.0
Pharmacy,Applied Science,18.0
Pharmacy,Engineering,40.0
Pharmacy,Pharmacy Practice,56.0
Pharmacy,Bioprocess Engineering,6.0
Pharmacy,Biological Engineering,8.0
Pharmacy,Pharmaceutical Sciences,278.0
Pharmacy,Chemical Engineering,4.0
Pharmacy,Public Health,86.0
Pharmacy,"Diabetes Mellitus, Translational Medicine",36.0
Pharmacy,Cancer Center,14.0
Pharmacy,Endocrinology and Metabolism,10.0
Pharmacy,Diabetes,10.0
Pharmacy,Clinical Medicine,48.0
Pharmacy,Animal Nutrition,8.0
Pharmacy,Chinese Medicine,126.0
Pharmacy,Clinical Research,2.0
Pharmacy,Medical Pharmacology,6.0
Pharmacy,Sciences and Technology,2.0
Pharmacy,Medicine and Pharmaceutical Sciences,4.0
Pharmacy,Nephrology and Hypertension,4.0
Pharmacy,Transplant Surgery,10.0
Pharmacy,CIRPeB,8.0
Pharmacy,Materials Science,8.0
Pharmacy,Molecular Biomedicine,6.0
Pharmacy,Pathology,52.0
Pharmacy,Cancer Research and Molecular Medicine,6.0
Pharmacy,Molecular Science and Nanosystems,6.0
Pharmacy,Bioscience and Technology,30.0
Pharmacy,Immunomodulation and Protozoology,12.0
Pharmacy,Pharmaceutical Innovation,12.0
Pharmacy,Botany,6.0
Pharmacy,Biological Sciences,22.0
Pharmacy,Traditional Chinese Medicine,90.0
Pharmacy,Chemistry and Chemical Engineering,114.0
Pharmacy,Tobacco Research,2.0
Pharmacy,Pharmaceutical Development,16.0
Pharmacy,Pharmaceutical Science,28.0
Pharmacy,Public Health & Emergency Services,60.0
Pharmacy,Education,12.0
Pharmacy,Clinical Pharmacy and Pharmacology,8.0
Pharmacy,Bioanalytical Laboratory,2.0
Pharmacy,Gastroenterology and Hepatology,4.0
Pharmacy,Hematology,18.0
Pharmacy,Pulmonology and Tuberculosis,2.0
Pharmacy,"Internal Medicine, Nephrology",4.0
Pharmacy,Biomedical and Pharmaceutical Sciences,4.0
Pharmacy,Pharmaceutical University,14.0
Pharmacy,Food and Biological Engineering,20.0
Pharmacy,Pharmaceutical Biochemistry,24.0
Pharmacy,"Drug Research, Receptor Research",8.0
Pharmacy,Bioinformatics and Medical Informatics,6.0
Pharmacy,Gynecologic Oncology,2.0
Pharmacy,Cancer Care,2.0
Pharmacy,Cancer,2.0
Pharmacy,Toxicology,20.0
Pharmacy,Occupational Epidemiology,2.0
Pharmacy,Human Environmental Science,2.0
Pharmacy,Molecular and Biochemical Toxicology,2.0
Pharmacy,Innovative Medicines,20.0
Pharmacy,Health,22.0
Pharmacy,Medicinal Biotechnology,20.0
Pharmacy,Biophysics and Radiobiology,10.0
Pharmacy,Traditional Medicine,34.0
Pharmacy,Gastroenterology and Liver Diseases,4.0
Pharmacy,Infectious Diseases and Tropical Medicine,2.0
Pharmacy,Traditional Pharmacy,6.0
Pharmacy,Pharmacology and Toxicology,32.0
Pharmacy,Biochemistry,50.0
Pharmacy,Vascular and Endovascular Surgery,8.0
Pharmacy,Acute Care Surgery,8.0
Pharmacy,Critical Care Medicine,18.0
Pharmacy,Respiratory,2.0
Pharmacy,Nephrology,90.0
Pharmacy,Neurosurgery,10.0
Pharmacy,Neurologic Rehabilitation,2.0
Pharmacy,Pharmaceutical/Medicinal Chemistry,28.0
Pharmacy,Immunology,14.0
Pharmacy,Organic Chemistry and Biochemistry,4.0
Pharmacy,"Anesthesiology, Perioperative, and Pain Medicine",4.0
Pharmacy,"Biomedical Engineering, Medicine",10.0
Pharmacy,Otolaryngology-Head and Neck Surgery,10.0
Pharmacy,Hearing and Speech,10.0
Pharmacy,Tibetan Medicine Research,18.0
Pharmacy,"Pulmonary Vascular Medicine, Cardiovascular Disease",12.0
Pharmacy,Materia Medica,4.0
Pharmacy,"Pulmonary, Critical Care Medicine, Sleep and Allergy",2.0
Pharmacy,Respiration,2.0
Pharmacy,Cardiology,168.0
Pharmacy,Medical Molecular Biology,2.0
Pharmacy,Cardiovascular Rehabilitation,8.0
Pharmacy,Cardiology and Intensive Coronary Unit,2.0
Pharmacy,Medical Biotechnology and Molecular Medicine,2.0
Pharmacy,Infectious Diseases and Parasitology,18.0
Pharmacy,Medicine and Nutrition,12.0
Pharmacy,Research in Education,6.0
Pharmacy,Epidemiology & Biostatistics,2.0
Pharmacy,Pharmacoepidemiology,32.0
Pharmacy,Clinical Pharmacology,74.0
Pharmacy,Pharmacology,100.0
Pharmacy,Internal Medicine,48.0
Pharmacy,Pharmaceutical Health Services Research,2.0
Pharmacy,Pharmacy Practice and Science,2.0
Pharmacy,Pharmaceutical Education & Research,4.0
Pharmacy,Pharmaceutics,80.0
Pharmacy,Biomedicine-Pharmaceutics,16.0
Pharmacy,Obstetrics and Gynaecology,2.0
Pharmacy,Drug Design and Formulation Technology,32.0
